# 64 direct numerical simulations of drag acting on a 3D ellipsoidal particle
#
# The DNS simulations were conducted by Leonard Nicusan using the Lethe FEM-CFD software.
#
# There are 32 simulations in the laminar regime (0.25 < Re < 21) and 32 in the transitional
# regime (21 < Re < 548). The columns represent the ellipsoid orientation relative to fluid flow
# (radians; 0 is flat), the ellipsoid aspect ratio, the fluid reynolds number (based on particle
# Feret diameter), the drag force predicted by the Stokes drag, the Clift correlation, and the
# simulation measurement.
phi,a,k,re,cd_stokes,cd_clift,cd_sim
0.9124716750335548,1.9055641889572144,0.1180082048773765,32.2954525227683,,2.029208283521244,1.189963898549658
0.7806780640663651,1.6073704361915588,0.0786490425169468,40.87450742569976,,1.7660183393187858,1.1471024499900466
0.2421752741322363,2.315199375152588,0.1129186492562294,41.0065014132263,,1.762724829740534,0.709237539685791
0.819757404334891,2.774829387664795,0.1267839875817299,43.77255267943094,,1.697680655173004,0.735669668180859
1.0890290811982064,2.554791212081909,0.1033716250658035,49.42925508727564,,1.5844599409821234,0.8050764045245963
0.6286130430450078,1.3208374083042145,0.0520541493743658,50.74859253985481,,1.5611929901911443,1.1785055689425885
0.5581130312365356,2.94789719581604,0.0930649877488613,63.351369126508246,,1.3814756529478098,0.4910156103147464
1.2577033952975742,2.1723523139953613,0.067659092515707,64.21464531145023,,1.371380915769704,0.8106254824081247
1.4756584338626386,1.5491377115249634,0.0460538787394762,67.27501586949211,,1.3373634511010075,1.0118737356180258
1.311193297881006,2.89553165435791,0.0624056675583124,92.79707333159442,,1.129368443701002,0.5774236610345532
0.4156350156324351,2.2342474460601807,0.0370434732884168,120.62839943028824,,0.989266521171248,0.3968046419878276
0.1714244713515992,1.938413918018341,0.0260871820822358,148.61044875661852,,0.8931740147785913,0.3789368757905227
1.0320409084634954,2.2786872386932373,0.0190789508447051,238.8692394294449,,0.7144643834982908,0.4121355477405675
0.8712064308676433,1.1818509995937347,0.0047903744596987,493.4273967668264,,0.5182589772735847,0.5767282836447722
0.381921284371633,2.601289749145508,0.009484423469752,548.5393513778876,,0.4953535981404535,0.1535232111212845
